,crimeCaseNumber,CrimeDate,CrimeCode,CrimeTime,Location,Description,Weapon,Post,District,Neighborhood,counter,lat,long
1165,NA,2/26/2014,4C,17:33:00,1600 ASHLAND AV & 900 BONND ST,AGG. ASSAULT,OTHER,313,EASTERN,Gay Street,1,39.30043,-76.59634
1166,NA,2/26/2014,4A,0:14:00,5300 FRANKFORD AV,AGG. ASSAULT,FIREARM,444,NORTHEASTERN,Frankford,1,39.3244,-76.54079
1167,NA,2/26/2014,9S,14,5400 SINCLAIR LA,SHOOTING,FIREARM,444,NORTHEASTERN,Frankford,1,39.3239,-76.54069
1168,NA,2/26/2014,4C,1:05:00,1100 CLEVELAND ST,AGG. ASSAULT,OTHER,932,SOUTHERN,Washington Village/Pigtown,1,39.28103,-76.63174
1169,NA,2/26/2014,4C,3:18:00,400 N EAST AV,AGG. ASSAULT,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29637,-76.57205
1170,NA,2/26/2014,3B,8:45:00,900 N CAROLINE ST,ROBBERY - STREET,,313,EASTERN,Gay Street,1,39.30165,-76.59785
1171,NA,2/26/2014,3B,9:15:00,3900 LIBERTY HGTS AV,ROBBERY - STREET,,621,NORTHWESTERN,Dorchester,1,39.32744,-76.68259
1172,NA,2/26/2014,3AF,14:10:00,3500 SPAULDING AV,ROBBERY - STREET,FIREARM,614,NORTHWESTERN,Central Park Heights,1,39.34652,-76.67767
1173,NA,2/26/2014,4C,17:33:00,1600 ASHLAND AV & 900 BONND ST,AGG. ASSAULT,OTHER,313,EASTERN,Gay Street,1,39.30043,-76.59634
1174,NA,2/26/2014,4C,17:33:00,1600 ASHLAND AV & 900 BONND ST,AGG. ASSAULT,OTHER,313,EASTERN,Gay Street,1,39.30043,-76.59634
1175,NA,2/26/2014,4C,17:33:00,1600 ASHLAND AV & 900 BONND ST,AGG. ASSAULT,OTHER,313,EASTERN,Gay Street,1,39.30043,-76.59634
1176,NA,2/26/2014,4B,18:00:00,1500 E MADISON ST,AGG. ASSAULT,KNIFE,313,EASTERN,Gay Street,1,39.29935,-76.59746
1177,NA,2/26/2014,3K,18:00:00,200 S SPRING CT,ROBBERY - RESIDENCE,,211,SOUTHEASTERN,Perkins Homes,1,39.28768,-76.59815
1178,NA,2/26/2014,4C,19:45:00,2900 GREENMOUNT AV,AGG. ASSAULT,OTHER,513,NORTHERN,Abell,1,39.32446,-76.60945
1179,NA,2/26/2014,3CF,20:14:00,600 DUNDALK AV,ROBBERY - COMMERCIAL,FIREARM,242,SOUTHEASTERN,Pulaski Industrial Area,1,39.2854,-76.5405
1180,NA,2/26/2014,3JO,21:45:00,3400 W BELVEDERE AV,ROBBERY - RESIDENCE,OTHER,633,NORTHWESTERN,Arlington,1,39.3476,-76.67826
1181,NA,2/26/2014,4C,21:51:00,600 N ROBINSON ST,AGG. ASSAULT,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.2983,-76.57301
1182,NA,2/26/2014,4A,21:58:00,1900 FREDERICK AV,AGG. ASSAULT,FIREARM,842,SOUTHWESTERN,Boyd-Booth,1,39.28665,-76.64741
1183,NA,2/26/2014,3B,22:00:00,100 N HIGHLAND AV,ROBBERY - STREET,,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.29369,-76.56953
1184,NA,2/26/2014,4D,23:38:00,500 N FREMONT AV,AGG. ASSAULT,HANDS,713,WESTERN,Harlem Park,1,39.29517,-76.63232
1185,NA,2/27/2014,4B,0:00:00,4800 TRUESDALE AV,AGG. ASSAULT,KNIFE,443,NORTHEASTERN,Frankford,1,39.31757,-76.54783
1186,NA,2/27/2014,3K,0:57:00,1600 DARLEY AV,ROBBERY - RESIDENCE,,342,EASTERN,Darley Park,1,39.31467,-76.59462
1187,NA,2/27/2014,3B,2:50:00,1100 PARK AV,ROBBERY - STREET,,132,CENTRAL,Bolton Hill,1,39.30476,-76.62103
1188,NA,2/27/2014,4B,3:00:00,2300 W Lafayette St,AGG. ASSAULT,KNIFE,723,WESTERN,Bridgeview/Greenlawn,1,39.29855,-76.65368
1189,NA,2/27/2014,3B,7:40:00,200 AISQUITH ST,ROBBERY - STREET,,211,SOUTHEASTERN,Pleasant View Gardens,1,39.29403,-76.60175
1190,NA,2/27/2014,3AK,13:05:00,2100 W LEXINGTON ST,ROBBERY - STREET,KNIFE,714,WESTERN,Penrose/Fayette Street Outreach,1,39.29047,-76.65041
1191,NA,2/27/2014,4C,14:15:00,3500 THE ALAMEDA,AGG. ASSAULT,OTHER,412,NORTHEASTERN,Ednor Gardens-Lakeside,1,39.33106,-76.59539
1192,NA,2/27/2014,3AO,15:00:00,AV & S EAST AV,ROBBERY - STREET,OTHER,232,SOUTHEASTERN,Canton,1,39.2834,-76.57133
1193,NA,2/27/2014,3AK,15:10:00,400 W LOMBARD ST,ROBBERY - STREET,KNIFE,111,CENTRAL,Downtown,1,39.28754,-76.62101
1194,NA,2/27/2014,3AK,15:10:00,400 W LOMBARD ST,ROBBERY - STREET,KNIFE,111,CENTRAL,Downtown,1,39.28754,-76.62101
1195,NA,2/27/2014,3B,15:17:00,3400 DILLION ST,ROBBERY - STREET,,232,SOUTHEASTERN,Canton,1,39.2815,-76.56861
1196,NA,2/27/2014,3B,15:30:00,900 S CAREY ST,ROBBERY - STREET,,932,SOUTHERN,Washington Village/Pigtown,1,39.28209,-76.63731
1197,NA,2/27/2014,3K,17:42:00,2700 ROUND RD,ROBBERY - RESIDENCE,,922,SOUTHERN,Cherry Hill,1,39.24776,-76.62819
1198,NA,2/27/2014,3B,18:00:00,100 S BROADWAY,ROBBERY - STREET,,212,SOUTHEASTERN,Washington Hill,1,39.2902,-76.5938
1199,NA,2/27/2014,4B,18:03:00,100 S MONROE ST,AGG. ASSAULT,KNIFE,934,SOUTHERN,Carrollton Ridge,1,39.28609,-76.64685
1200,NA,2/27/2014,3AK,19:00:00,200 E HEATH ST,ROBBERY - STREET,KNIFE,942,SOUTHERN,Riverside,1,39.27068,-76.61058
1201,NA,2/27/2014,3K,20:00:00,2000 CLIFTWOOD AV,ROBBERY - RESIDENCE,,331,EASTERN,South Clifton Park,1,39.31361,-76.58975
1202,NA,2/27/2014,4B,21:50:00,0 S EAST AV,AGG. ASSAULT,KNIFE,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.2918,-76.57183
1203,NA,2/27/2014,3AO,21:50:00,4300 N ROGERS AVE,ROBBERY - STREET,OTHER,623,NORTHWESTERN,Grove Park,1,39.34193,-76.69581
1204,NA,2/27/2014,3B,22:16:00,3200 PULASKI HW,ROBBERY - STREET,,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29565,-76.5727
1205,NA,2/28/2014,3AF,12:15:00,1500 CARSWELL ST,ROBBERY - STREET,FIREARM,411,NORTHEASTERN,Coldstream Homestead Montebello,1,39.32325,-76.59651
1206,NA,2/28/2014,3P,12:15:00,300 W NORTH AVE,ROBBERY - STREET,,511,NORTHERN,Jones Falls Area,1,39.3111,-76.62037
1207,NA,2/28/2014,2A,12:47:09,2300 PENTLAND DR,RAPE,OTHER,423,NORTHEASTERN,Hamilton Hills,1,39.36879,-76.56636
1208,NA,2/28/2014,3B,13:24:00,900 E PRATT ST,ROBBERY - STREET,,931,SOUTHERN,Hollins Market,1,39.28588,-76.63208
1209,NA,2/28/2014,3JK,0:01:00,600 ASHBURTON ST,ROBBERY - RESIDENCE,KNIFE,721,WESTERN,Mosher,1,39.29501,-76.66145
1210,NA,2/28/2014,4D,1:30:00,5600 ODONNELL ST,AGG. ASSAULT,HANDS,233,SOUTHEASTERN,Medford,1,39.28122,-76.54819
1211,NA,2/28/2014,4C,2:37:00,400 N BOULDIN ST,AGG. ASSAULT,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29624,-76.57129
1212,NA,2/28/2014,4D,3:00:00,2400 ST PAUL ST,AGG. ASSAULT,HANDS,514,NORTHERN,Barclay,1,39.31716,-76.6153
1213,NA,2/28/2014,3AF,4:59:00,3100 PULASKI HW,ROBBERY - STREET,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29545,-76.57344
1214,NA,2/28/2014,4C,9:30:00,800 S HIGHLAND AV,AGG. ASSAULT,OTHER,232,SOUTHEASTERN,Canton,1,39.28342,-76.56878
1215,NA,2/28/2014,2A,10:41:12,1400 BLOOMFIELD AV,RAPE,OTHER,832,SOUTHWESTERN,Violetville,1,39.26157,-76.66657
1216,NA,2/28/2014,4B,14:41:00,1800 BAKER ST,AGG. ASSAULT,KNIFE,742,WESTERN,Sandtown-Winchester,1,39.3066,-76.6472
1217,NA,2/28/2014,4B,14:41:00,1800 BAKER ST,AGG. ASSAULT,KNIFE,742,WESTERN,Sandtown-Winchester,1,39.3066,-76.6472
1218,NA,2/28/2014,4C,15:50:00,4100 POTTER ST,AGG. ASSAULT,OTHER,833,SOUTHWESTERN,Irvington,1,39.27815,-76.68381
1219,NA,2/28/2014,3AK,20:07:00,1600 GLENEAGLE RD,ROBBERY - STREET,KNIFE,415,NORTHEASTERN,Loch Raven,1,39.36066,-76.58433
1220,NA,2/28/2014,4D,21:00:00,500 N FREMONT AV,AGG. ASSAULT,HANDS,713,WESTERN,Harlem Park,1,39.29517,-76.63232
1221,NA,2/28/2014,4D,22:15:00,900 CATOR AV,AGG. ASSAULT,HANDS,542,NORTHERN,Pen Lucy,1,39.33932,-76.60201
1222,NA,2/28/2014,4B,22:15:00,1000 ST PAUL ST,AGG. ASSAULT,KNIFE,141,CENTRAL,Mid-Town Belvedere,1,39.30166,-76.61429
1223,NA,2/28/2014,3B,22:55:00,900 BELGIAN AV,ROBBERY - STREET,,542,NORTHERN,Pen Lucy,1,39.34053,-76.60324
1224,NA,3/1/2014,3AK,23:50:00,4600 PEN LUCY RD,ROBBERY - STREET,KNIFE,822,SOUTHWESTERN,Tremont,1,39.28537,-76.69455
1225,NA,3/1/2014,4C,23:50:00,1100 S HANOVER ST,AGG. ASSAULT,OTHER,942,SOUTHERN,Sharp-Leadenhall,1,39.27653,-76.61554
1226,NA,3/1/2014,4C,23:50:00,1100 S HANOVER ST,AGG. ASSAULT,OTHER,942,SOUTHERN,Sharp-Leadenhall,1,39.27653,-76.61554
1227,NA,3/1/2014,3K,0:30:00,400 N HIGHLAND AV,ROBBERY - RESIDENCE,,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.2961,-76.56962
1228,NA,3/1/2014,4B,1:07:00,200 PARK AV,AGG. ASSAULT,KNIFE,111,CENTRAL,Downtown,1,39.29245,-76.61812
1229,NA,3/1/2014,4C,1:13:00,3500 CHESTERFIELD AV,AGG. ASSAULT,OTHER,432,NORTHEASTERN,Belair-Edison,1,39.32088,-76.56422
1230,NA,3/1/2014,3K,1:30:00,6900 GLENHEIGHTS RD,ROBBERY - RESIDENCE,,631,NORTHWESTERN,Fallstaff,1,39.36123,-76.71038
1231,NA,3/1/2014,4B,2:20:00,6300 CARDIFF AVE,AGG. ASSAULT,KNIFE,243,SOUTHEASTERN,O'Donnell Heights,1,39.2764,-76.5405
1232,NA,3/1/2014,4D,6:40:00,100 N LUZERNE AV,AGG. ASSAULT,HANDS,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.29367,-76.5805
1233,NA,3/1/2014,4B,9:49:00,4300 SEMINOLE AV,AGG. ASSAULT,KNIFE,822,SOUTHWESTERN,Rognel Heights,1,39.29782,-76.69352
1234,NA,3/1/2014,4B,9:49:00,4300 SEMINOLE AV,AGG. ASSAULT,KNIFE,822,SOUTHWESTERN,Rognel Heights,1,39.29782,-76.69352
1235,NA,3/1/2014,4C,14:13:00,4600 CHATFORD AV,AGG. ASSAULT,OTHER,442,NORTHEASTERN,Parkside,1,39.32429,-76.55747
1236,NA,3/1/2014,4A,14:30:00,2200 JEFFERSON ST,AGG. ASSAULT,FIREARM,321,EASTERN,CARE,1,39.2966,-76.58602
1237,NA,3/1/2014,9S,1457,2200 JEFFERSON ST,SHOOTING,FIREARM,321,EASTERN,CARE,1,39.2966,-76.58602
1238,NA,3/1/2014,3P,15:30:00,1700 APPLETON ST,ROBBERY - STREET,,741,WESTERN,Easterwood,1,39.30813,-76.64896
1239,NA,3/1/2014,4C,15:37:00,7200 MCCLEAN BD,AGG. ASSAULT,OTHER,423,NORTHEASTERN,Hamilton Hills,1,39.37155,-76.56706
1240,NA,3/1/2014,3AJF,17:27:00,2000 E NORTH AV,ROBBERY - CARJACKING,FIREARM,331,EASTERN,South Clifton Park,1,39.31237,-76.59029
1241,NA,3/1/2014,4B,17:44:00,300 S NORRIS ST,AGG. ASSAULT,KNIFE,935,SOUTHERN,New Southwest/Mount Clare,1,39.28381,-76.63995
1242,NA,3/1/2014,1O,1758,3600 SEVEN MILE LA,HOMICIDE,OTHER,631,NORTHWESTERN,Fallstaff,1,39.36705,-76.70816
1243,NA,3/1/2014,4D,19:12:00,700 WHARTON CT,AGG. ASSAULT,HANDS,313,EASTERN,Gay Street,1,39.29851,-76.59858
1244,NA,3/1/2014,3AF,19:49:00,300 S DURHAM ST,ROBBERY - STREET,FIREARM,212,SOUTHEASTERN,Upper Fells Point,1,39.28732,-76.5908
1245,NA,3/1/2014,4A,20:16:00,1500 PENNSYLVANIA AV,AGG. ASSAULT,FIREARM,123,CENTRAL,Upton,1,39.30204,-76.63285
1246,NA,3/1/2014,3AF,20:45:00,2100 W LEXINGTON ST,ROBBERY - STREET,FIREARM,714,WESTERN,Penrose/Fayette Street Outreach,1,39.29047,-76.65041
1247,NA,3/1/2014,9S,2014,1500 PENNSYLVANIA AV,SHOOTING,FIREARM,123,CENTRAL,Upton,1,39.30204,-76.63285
1248,NA,3/1/2014,3AF,21:10:00,600 N ROSE ST,ROBBERY - STREET,FIREARM,221,SOUTHEASTERN,McElderry Park,1,39.29813,-76.58157
1249,NA,3/1/2014,3AF,21:10:00,600 N ROSE ST,ROBBERY - STREET,FIREARM,221,SOUTHEASTERN,McElderry Park,1,39.29813,-76.58157
1250,NA,3/1/2014,3K,21:10:00,1600 VINCENT CT,ROBBERY - RESIDENCE,,742,WESTERN,Sandtown-Winchester,1,39.30714,-76.64424
1251,NA,3/1/2014,3AO,21:10:00,4600 WALLINGTON AV,ROBBERY - STREET,OTHER,643,NORTHWESTERN,Dolfield,1,39.33947,-76.68278
1252,NA,3/1/2014,4B,22:00:00,100 S BROADWAY,AGG. ASSAULT,KNIFE,212,SOUTHEASTERN,Washington Hill,1,39.29021,-76.59374
1253,NA,3/2/2014,4C,0:30:00,3700 W GARRISON AV,AGG. ASSAULT,OTHER,613,NORTHWESTERN,Langston Hughes,1,39.34419,-76.67867
1254,NA,3/2/2014,4A,0:56:00,3300 KENYON AVE,AGG. ASSAULT,FIREARM,432,NORTHEASTERN,Belair-Edison,1,39.32284,-76.56577
1255,NA,3/2/2014,9S,58,3300 KENYON AV,SHOOTING,FIREARM,432,NORTHEASTERN,Belair-Edison,1,39.32284,-76.56577
1256,NA,3/2/2014,3K,1:51:00,2600 BARCLAY ST,ROBBERY - RESIDENCE,,513,NORTHERN,Harwood,1,39.3207,-76.61108
1257,NA,3/2/2014,4C,2:30:00,400 BALTIMORE ST,AGG. ASSAULT,OTHER,111,CENTRAL,Downtown,1,39.28976,-76.61015
1258,NA,3/2/2014,4C,3:10:00,3300 E FAYETTE ST,AGG. ASSAULT,OTHER,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.29481,-76.57081
1259,NA,3/2/2014,3D,3:10:00,200 N COLLINGTON AV,ROBBERY - COMMERCIAL,,321,EASTERN,CARE,1,39.29496,-76.58638
1260,NA,3/2/2014,4B,5:00:00,2300 WINCHESTER ST,AGG. ASSAULT,KNIFE,723,WESTERN,Bridgeview/Greenlawn,1,39.30176,-76.65371
1261,NA,3/2/2014,4C,5:42:00,1100 N BENTALOU ST,AGG. ASSAULT,OTHER,723,WESTERN,Bridgeview/Greenlawn,1,39.30077,-76.65361
1262,NA,3/2/2014,4B,6:00:00,AV & AIKEN ST,AGG. ASSAULT,KNIFE,342,EASTERN,East Baltimore Midway,1,39.31506,-76.59941
1263,NA,3/2/2014,4C,6:45:00,2200 ROSLYN AV,AGG. ASSAULT,OTHER,812,SOUTHWESTERN,Mount Holly,1,39.31203,-76.67682
1264,NA,3/2/2014,3CO,10:50:00,6300 EASTERN AV,ROBBERY - COMMERCIAL,OTHER,242,SOUTHEASTERN,Pulaski Industrial Area,1,39.28761,-76.53982
1265,NA,3/2/2014,3CK,11:05:00,200 W CHASE ST,ROBBERY - COMMERCIAL,KNIFE,141,CENTRAL,Mid-Town Belvedere,1,39.3014,-76.6197
1266,NA,3/2/2014,4C,14:15:00,400 FAWCETT ST,AGG. ASSAULT,OTHER,511,NORTHERN,Remington,1,39.31556,-76.62222
1267,NA,3/2/2014,4A,16:13:00,2400 LINDEN AV,AGG. ASSAULT,FIREARM,133,CENTRAL,Reservoir Hill,1,39.31392,-76.63569
1268,NA,3/2/2014,4B,17:48:00,RD & N BROADWAY,AGG. ASSAULT,KNIFE,342,EASTERN,East Baltimore Midway,1,39.31418,-76.59798
1269,NA,3/2/2014,3CF,21:30:00,800 CLINTWOOD CT,ROBBERY - COMMERCIAL,FIREARM,913,SOUTHERN,Brooklyn,1,39.22991,-76.60087
1270,NA,3/2/2014,4C,22:45:00,2400 PICKERING DR,AGG. ASSAULT,OTHER,423,NORTHEASTERN,Hamilton Hills,1,39.3697,-76.56348
1271,NA,3/3/2014,4C,3:50:00,3500 FLEET ST,AGG. ASSAULT,OTHER,232,SOUTHEASTERN,Canton,1,39.28559,-76.56807
1272,NA,3/3/2014,3B,7:35:00,2900 BAYONNE AV,ROBBERY - STREET,,423,NORTHEASTERN,Hamilton Hills,1,39.35521,-76.56116
1273,NA,3/3/2014,4C,9:30:00,2900 MALLVIEW RD,AGG. ASSAULT,OTHER,923,SOUTHERN,Lakeland,1,39.25199,-76.64183
1274,NA,3/3/2014,4D,10:20:00,1800 RUXTON AV,AGG. ASSAULT,HANDS,723,WESTERN,Coppin Heights/Ash-Co-East,1,39.30888,-76.6551
1275,NA,3/3/2014,4B,11:15:00,400 WATTY CT,AGG. ASSAULT,KNIFE,123,CENTRAL,Upton,1,39.30095,-76.62629
1276,NA,3/3/2014,4C,13:26:00,2400 FREDERICK AVE,AGG. ASSAULT,OTHER,842,SOUTHWESTERN,Shipley Hill,1,39.28399,-76.65505
1277,NA,3/3/2014,4C,14:40:00,2000 GWYNNS FALLS PW,AGG. ASSAULT,OTHER,731,WESTERN,Mondawmin,1,39.31578,-76.65245
1278,NA,3/3/2014,4A,14:48:00,600 S MONROE ST,AGG. ASSAULT,FIREARM,934,SOUTHERN,Carrollton Ridge,1,39.28075,-76.64654
1279,NA,3/3/2014,3AF,19:00:00,2500 SALEM ST,ROBBERY - STREET,FIREARM,733,WESTERN,Penn North,1,39.31246,-76.64267
1280,NA,3/3/2014,3K,22:00:00,2700 MILES AV,ROBBERY - RESIDENCE,,511,NORTHERN,Remington,1,39.31989,-76.62303
1281,NA,3/3/2014,4D,22:20:00,1100 CLEVELAND ST,AGG. ASSAULT,HANDS,932,SOUTHERN,Washington Village/Pigtown,1,39.28088,-76.63182
1282,NA,3/3/2014,4C,23:00:00,2200 W COLD SPRING LA,AGG. ASSAULT,OTHER,533,NORTHERN,Woodberry,1,39.34359,-76.65225
1283,NA,3/4/2014,3B,14:30:00,4800 PARK HEIGHTS AV,ROBBERY - STREET,,614,NORTHWESTERN,Central Park Heights,1,39.34523,-76.67147
1284,NA,3/4/2014,4D,14:38:00,1800 N DURHAM ST,AGG. ASSAULT,HANDS,331,EASTERN,Broadway East,1,39.31113,-76.59236
1285,NA,3/4/2014,4D,14:38:00,1800 N DURHAM ST,AGG. ASSAULT,HANDS,331,EASTERN,Broadway East,1,39.31113,-76.59236
1286,NA,3/4/2014,4C,16:30:00,300 S FULTON AV,AGG. ASSAULT,OTHER,934,SOUTHERN,Carrollton Ridge,1,39.28422,-76.645
1287,NA,3/4/2014,4B,1:51:00,1000 WILMOT CT,AGG. ASSAULT,KNIFE,312,EASTERN,Oldtown,1,39.29931,-76.60334
1288,NA,3/4/2014,4C,6:41:00,1100 CLOVERDALE RD,AGG. ASSAULT,OTHER,133,CENTRAL,Reservoir Hill,1,39.31508,-76.64046
1289,NA,3/4/2014,4D,6:45:00,2300 OCALA AV,AGG. ASSAULT,HANDS,611,NORTHWESTERN,Liberty Square,1,39.31999,-76.65644
1290,NA,3/4/2014,3B,7:50:00,4700 GWYNN OAK AV,ROBBERY - STREET,,622,NORTHWESTERN,Howard Park,1,39.33132,-76.69567
1291,NA,3/4/2014,4D,9:25:00,1100 BOLTON ST,AGG. ASSAULT,HANDS,132,CENTRAL,Madison Park,1,39.30343,-76.62265
1292,NA,3/4/2014,4A,9:30:00,2500 W NORTHERN PW,AGG. ASSAULT,FIREARM,533,NORTHERN,Mount Washington,1,39.35664,-76.67088
1293,NA,3/4/2014,4B,10:40:00,5000 TRUESDALE AV,AGG. ASSAULT,KNIFE,443,NORTHEASTERN,Frankford,1,39.31859,-76.54609
1294,NA,3/4/2014,4B,10:40:00,5000 TRUESDALE AV,AGG. ASSAULT,KNIFE,443,NORTHEASTERN,Frankford,1,39.31859,-76.54609
1295,NA,3/4/2014,4C,17:00:00,200 W MADISON ST,AGG. ASSAULT,OTHER,142,CENTRAL,Mount Vernon,1,39.29851,-76.61857
1296,NA,3/4/2014,4D,17:18:00,2100 BOLTON ST,AGG. ASSAULT,HANDS,133,CENTRAL,Reservoir Hill,1,39.31204,-76.63001
1297,NA,3/4/2014,3AF,19:00:00,2500 SALEM ST,ROBBERY - STREET,FIREARM,733,WESTERN,Penn North,1,39.31246,-76.64267
1298,NA,3/4/2014,3B,19:45:00,4700 EDMONDSON AVE,ROBBERY - STREET,,822,SOUTHWESTERN,Hunting Ridge,1,39.29305,-76.69819
1299,NA,3/4/2014,4C,19:54:00,1700 MONTPELIER ST,AGG. ASSAULT,OTHER,411,NORTHEASTERN,Coldstream Homestead Montebello,1,39.31949,-76.59464
1300,NA,3/4/2014,4B,22:10:00,200 HARMISON ST,AGG. ASSAULT,KNIFE,934,SOUTHERN,Carrollton Ridge,1,39.28469,-76.64921
1301,NA,3/4/2014,4C,22:18:00,900 W FRANKLIN ST,AGG. ASSAULT,OTHER,713,WESTERN,Harlem Park,1,39.29447,-76.63206
1302,NA,3/4/2014,4B,23:29:00,1600 GWYNNS FALLS PW,AGG. ASSAULT,KNIFE,732,WESTERN,Parkview/Woodbrook,1,39.31771,-76.64899
1303,NA,3/5/2014,3AO,1:40:00,2700 CHESLEY AV,ROBBERY - STREET,OTHER,424,NORTHEASTERN,North Harford Road,1,39.36812,-76.55624
1304,NA,3/5/2014,4C,2:30:00,2700 PRESBURY ST,AGG. ASSAULT,OTHER,723,WESTERN,Coppin Heights/Ash-Co-East,1,39.30732,-76.66201
1305,NA,3/5/2014,4D,2:40:00,3000 THORNDALE AVE,AGG. ASSAULT,HANDS,532,NORTHERN,Cylburn,1,39.34732,-76.66831
1306,NA,3/5/2014,3GF,4:31:00,4800 ODONNELL ST,ROBBERY - COMMERCIAL,FIREARM,242,SOUTHEASTERN,Greektown,1,39.28099,-76.5547
1307,NA,3/5/2014,4C,6:08:00,200 N CURLEY ST,AGG. ASSAULT,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.2954,-76.57566
1308,NA,3/5/2014,3B,8:30:00,3700 BEECH AV,ROBBERY - STREET,,531,NORTHERN,Wyman Park,1,39.33412,-76.62697
1309,NA,3/5/2014,4C,10:10:00,1000 E LAKE AV,AGG. ASSAULT,OTHER,522,NORTHERN,Evesham Park,1,39.3671,-76.60101
1310,NA,3/5/2014,3CF,12:29:00,1000 W PATAPSCO AV,ROBBERY - COMMERCIAL,FIREARM,922,SOUTHERN,Cherry Hill,1,39.24694,-76.63636
1311,NA,3/5/2014,4C,13:23:00,1100 COVINGTON ST,AGG. ASSAULT,OTHER,943,SOUTHERN,Riverside,1,39.2771,-76.60701
1312,NA,3/5/2014,4C,17:00:00,4500 YORK RD,AGG. ASSAULT,OTHER,542,NORTHERN,Guilford,1,39.34408,-76.60961
1313,NA,3/5/2014,3B,17:55:00,1900 BELAIR RD,ROBBERY - STREET,,331,EASTERN,South Clifton Park,1,39.3127,-76.58397
1314,NA,3/5/2014,4B,18:30:00,300 MASON CT,AGG. ASSAULT,KNIFE,211,SOUTHEASTERN,Perkins Homes,1,39.28727,-76.59587
1315,NA,3/5/2014,3AF,19:15:00,2100 JEFFERSON ST,ROBBERY - STREET,FIREARM,321,EASTERN,CARE,1,39.29655,-76.58721
1316,NA,3/5/2014,3AF,21:30:00,200 N EUTAW ST,ROBBERY - STREET,FIREARM,111,CENTRAL,Downtown,1,39.29157,-76.6211
1317,NA,3/5/2014,3AK,21:50:00,2600 LIBERTY HGTS AV,ROBBERY - STREET,KNIFE,611,NORTHWESTERN,Liberty Square,1,39.32024,-76.65828
1318,NA,3/6/2014,4D,11:35:00,100 W SARATOGA ST,AGG. ASSAULT,HANDS,111,CENTRAL,Downtown,1,39.29301,-76.61735
1319,NA,3/6/2014,3AF,1:03:00,1000 W FAYETTE ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.28992,-76.63418
1320,NA,3/6/2014,4D,2:35:00,2400 W NORTH AV,AGG. ASSAULT,HANDS,723,WESTERN,Coppin Heights/Ash-Co-East,1,39.3094,-76.65631
1321,NA,3/6/2014,4B,7:36:00,2600 JEFFERSON ST,AGG. ASSAULT,KNIFE,221,SOUTHEASTERN,McElderry Park,1,39.29684,-76.58031
1322,NA,3/6/2014,4C,8:35:00,1200 W NORTHERN PW,AGG. ASSAULT,OTHER,533,NORTHERN,Sabina-Mattfeldt,1,39.36141,-76.64631
1323,NA,3/6/2014,4C,8:35:00,1200 W NORTHERN PW,AGG. ASSAULT,OTHER,533,NORTHERN,Sabina-Mattfeldt,1,39.36141,-76.64631
1324,NA,3/6/2014,4C,8:35:00,1200 W NORTHERN PW,AGG. ASSAULT,OTHER,533,NORTHERN,Sabina-Mattfeldt,1,39.36141,-76.64631
1325,NA,3/6/2014,4C,8:35:00,1200 W NORTHERN PW,AGG. ASSAULT,OTHER,533,NORTHERN,Sabina-Mattfeldt,1,39.36141,-76.64631
1326,NA,3/6/2014,3AO,10:30:00,100 N PULASKI ST,ROBBERY - STREET,OTHER,714,WESTERN,Penrose/Fayette Street Outreach,1,39.28972,-76.6502
1327,NA,3/6/2014,3CO,12:16:00,1500 E OLIVER ST,ROBBERY - COMMERCIAL,OTHER,343,EASTERN,Oliver,1,39.30739,-76.59769
1328,NA,3/6/2014,3B,13:40:00,100 KANE ST,ROBBERY - STREET,,241,SOUTHEASTERN,Hopkins Bayview,1,39.29503,-76.53345
1329,NA,3/6/2014,4C,13:45:00,3800 FREDERICK AV,AGG. ASSAULT,OTHER,842,SOUTHWESTERN,Irvington,1,39.28188,-76.67956
1330,NA,3/6/2014,3B,15:00:00,4800 THE ALAMEDA,ROBBERY - STREET,,413,NORTHERN,New Northwood,1,39.34626,-76.59952
1331,NA,3/6/2014,4D,15:30:00,2200 TUCKER LA,AGG. ASSAULT,HANDS,821,SOUTHWESTERN,Wakefield,1,39.31242,-76.70131
1332,NA,3/6/2014,3AF,16:58:00,200 S MOUNT ST,ROBBERY - STREET,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,1,39.28517,-76.64357
1333,NA,3/6/2014,4C,19:10:00,400 S SMALLWOOD ST,AGG. ASSAULT,OTHER,841,SOUTHWESTERN,Carrollton Ridge,1,39.28276,-76.65114
1334,NA,3/6/2014,4D,19:55:00,1300 GITTINGS AV,AGG. ASSAULT,HANDS,414,NORTHEASTERN,Idlewood,1,39.36992,-76.58779
