,ReferenceID,Block,Lot,BuildingAddress,NoticeDate,Neighborhood,PoliceDistrict,CouncilDistrict,lat,long,counter
2564,2140 064 012216,2140,64,2618 LEHMAN ST,1/22/2016,MILLHILL,SOUTHWESTERN,9,39.28112834,-76.65750927,1
2565,2141 006 031411,2141,6,2623 LEHMAN ST,3/14/2011,MILLHILL,SOUTHWESTERN,9,39.28045002,-76.65782215,1
2566,2141 017 110807,2141,17,2651 LEHMAN ST,11/8/2007,MILLHILL,SOUTHWESTERN,9,39.28015055,-76.65829589,1
2567,2141 020 121214,2141,20,2657 LEHMAN ST,12/12/2014,MILLHILL,SOUTHWESTERN,9,39.28008795,-76.65839448,1
2568,2141 027 031915,2141,27,2676 DULANY ST,3/19/2015,MILLHILL,SOUTHWESTERN,9,39.27978462,-76.65830096,1
2569,2141 032 110904,2141,32,2666 DULANY ST,11/9/2004,MILLHILL,SOUTHWESTERN,9,39.27988935,-76.65813612,1
2570,2141 041 080114,2141,41,2648 DULANY ST,8/1/2014,MILLHILL,SOUTHWESTERN,9,39.28011018,-76.65778436,1
2571,2141 042 102513,2141,42,2646 DULANY ST,10/25/2013,MILLHILL,SOUTHWESTERN,9,39.28014257,-76.65773762,1
2572,2141 047 082710,2141,47,2636 DULANY ST,8/27/2010,MILLHILL,SOUTHWESTERN,9,39.28029139,-76.65750626,1
2573,2400 029 092111,2400,29,1713 BRADDISH AVE,9/21/2011,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30773464,-76.66071276,1
2574,2400 038 012516,2400,38,2660 PRESBURY ST,1/25/2016,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30763011,-76.66039284,1
2575,2400 041 040312,2400,41,2655 WESTWOOD AVE,4/3/2012,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30800986,-76.66044395,1
2576,2401A012 112812,2401A,12,2723 W NORTH AVE,11/28/2012,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30897205,-76.66175861,1
2577,2401A013 070715,2401A,13,2725 W NORTH AVE,7/7/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30897363,-76.66181258,1
2578,2401A014 080207,2401A,14,2727 W NORTH AVE,8/2/2007,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.3089711,-76.66186512,1
2579,2401A015 090806,2401A,15,2729 W NORTH AVE,9/8/2006,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30896746,-76.66191559,1
2580,2401A016 041713,2401A,16,2731 W NORTH AVE,4/17/2013,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30896733,-76.66196655,1
2581,2401A019 091410,2401A,19,1819 ASHBURTON ST,9/14/2010,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30874436,-76.66191804,1
2582,2401A037 012315,2401A,37,1808 BRADDISH AVE,1/23/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.3085731,-76.66129781,1
2583,2717A031 011615,2717A,31,4100 GARRISON BLVD,1/16/2015,DORCHESTER,NORTHWESTERN,6,39.3352212,-76.68458037,1
2584,2548 025 032614,2548,25,4218 CONNECTICUT AVE,3/26/2014,IRVINGTON,SOUTHWESTERN,8,39.28447236,-76.68646576,1
2585,2700 007 013113,2700,7,4701 W BELVEDERE AVE,1/31/2013,WEST ARLINGTON,NORTHWESTERN,6,39.34008096,-76.68524483,1
2586,2704 001A 050410,2704,001A,4013 PENHURST AVE,5/4/2010,WEST ARLINGTON,NORTHWESTERN,6,39.33840562,-76.68656767,1
2587,2706 007 072209,2706,7,4103 FERNHILL AVE,7/22/2009,WEST ARLINGTON,NORTHWESTERN,6,39.33737734,-76.68774123,1
2588,2707 006A 091815,2707,006A,4400 GARRISON BLVD,9/18/2015,WEST ARLINGTON,NORTHWESTERN,6,39.33686883,-76.68520112,1
2589,3342 040 082311,3342,40,2507 SHIRLEY AVE,8/23/2011,GREENSPRING,NORTHERN,6,39.33533032,-76.66001351,1
2590,3342 054 101513,3342,54,2535 SHIRLEY AVE,10/15/2013,GREENSPRING,NORTHERN,6,39.33492521,-76.66098562,1
2591,3342 055 032208,3342,55,2601 SHIRLEY AVE,3/22/2008,GREENSPRING,NORTHERN,6,39.33483164,-76.66121635,1
2592,3342A087 100113,3342A,87,2472 KEYWORTH AVE,10/1/2013,GREENSPRING,NORTHERN,6,39.3350001,-76.65937919,1
2593,3345 006 053107,3345,6,2610 SHIRLEY AVE,5/31/2007,GREENSPRING,NORTHERN,6,39.3351835,-76.66174677,1
2594,3345 026 071311,3345,26,2643 OSWEGO AVE,7/13/2011,GREENSPRING,NORTHERN,6,39.33607892,-76.66169654,1
2595,3345 027 031212,3345,27,2645 OSWEGO AVE,3/12/2012,GREENSPRING,NORTHERN,6,39.33604699,-76.66178491,1
2596,3345 034 112515,3345,34,2659 OSWEGO AVE,11/25/2015,GREENSPRING,NORTHERN,6,39.33592274,-76.66220014,1
2597,3345 041 113015,3345,41,4002 COTTAGE AVE,11/30/2015,GREENSPRING,NORTHERN,6,39.33576299,-76.66167763,1
2598,3345 063 030912,3345,63,4017 PARK HEIGHTS AVE,3/9/2012,CENTRAL PARK HEIGHTS,NORTHERN,6,39.33533937,-76.66280608,1
2599,3345 068 052606,3345,68,4027 PARK HEIGHTS AVE,5/26/2006,CENTRAL PARK HEIGHTS,NORTHERN,6,39.33560065,-76.66299901,1
2600,3345 070 112907,3345,70,4031 PARK HEIGHTS AVE,11/29/2007,CENTRAL PARK HEIGHTS,NORTHERN,6,39.33567977,-76.66305744,1
2601,3345 071 120413,3345,71,4033 PARK HEIGHTS AVE,12/4/2013,CENTRAL PARK HEIGHTS,NORTHERN,6,39.33571263,-76.6630874,1
2602,3347 002 032811,3347,2,2474 SHIRLEY AVE,3/28/2011,GREENSPRING,NORTHERN,6,39.33598381,-76.65972072,1
2603,3347 010 120415,3347,10,2454 SHIRLEY AVE,12/4/2015,GREENSPRING,NORTHERN,6,39.33610528,-76.65875061,1
2604,3347 011 092205,3347,11,2452 SHIRLEY AVE,9/22/2005,GREENSPRING,NORTHERN,6,39.33611631,-76.65870088,1
2605,3347 022 102808,3347,22,2507 OSWEGO AVE,10/28/2008,GREENSPRING,NORTHERN,6,39.33670844,-76.65951484,1
2606,2249A006 012214,2249A,6,152 S MONASTERY AVE,1/22/2014,ALLENDALE,SOUTHWESTERN,8,39.28464617,-76.68083369,1
2607,2249A051 022616,2249A,51,74 N MONASTERY AVE,2/26/2016,ALLENDALE,SOUTHWESTERN,8,39.28786871,-76.67710912,1
2608,2275C072 071015,2275C,72,47 N KOSSUTH ST,7/10/2015,SAINT JOSEPHS,SOUTHWESTERN,8,39.28827228,-76.67344064,1
2609,2297 017 060515,2297,17,4007 W FRANKLIN ST,6/5/2015,ALLENDALE,SOUTHWESTERN,8,39.2922532,-76.68317297,1
2610,2307 003 122414,2307,3,2357 W NORTH AVE,12/24/2014,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30923487,-76.65568986,1
2611,2307 006 121510,2307,6,2351 W NORTH AVE,12/15/2010,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30924029,-76.65553286,1
2612,2307 008 111104,2307,8,2347 W NORTH AVE,11/11/2004,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30924397,-76.65542672,1
2613,2307 011 072707,2307,11,2341 W NORTH AVE,7/27/2007,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30924947,-76.65526702,1
2614,2307 012 012216,2307,12,2339 W NORTH AVE,1/22/2016,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30925143,-76.65521142,1
2615,2307 025 112015,2307,25,1801 MORELAND AVE,11/20/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30863041,-76.65563444,1
2616,2307 026 112015,2307,26,1803 MORELAND AVE,11/20/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30867148,-76.65563519,1
2617,2307A003 010716,2307A,3,2405 W NORTH AVE,1/7/2016,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30921936,-76.6561705,1
2618,2332C016 072006,2332C,16,1431 POPLAR GROVE ST,7/20/2006,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30448577,-76.665179,1
2619,2332C024 112204,2332C,24,2815 PRESSTMAN ST,11/22/2004,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30442731,-76.664352,1
2620,2332C044 052405,2332C,44,2812 BELMONT AVE,5/24/2005,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30375375,-76.66450868,1
2621,2332D003 052214,2332D,3,1404 POPLAR GROVE ST,5/22/2014,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30372791,-76.66574397,1
2622,2332D009 042012,2332D,9,1416 POPLAR GROVE ST,4/20/2012,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30407551,-76.66576543,1
2623,2332D011 111006,2332D,11,1420 POPLAR GROVE ST,11/10/2006,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30419099,-76.66576577,1
2624,2332D012 111315,2332D,12,1422 POPLAR GROVE ST,11/13/2015,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30424629,-76.6657696,1
2625,2332D017 072915,2332D,17,2901 PRESSTMAN ST,7/29/2015,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30434662,-76.66599595,1
2626,2332D020 041006,2332D,20,2907 PRESSTMAN ST,4/10/2006,NORTHWEST COMMUNITY ACTION,SOUTHWESTERN,9,39.30433656,-76.66621164,1
2627,2332D025 020615,2332D,25,2933 PRESSTMAN ST,2/6/2015,ROSEMONT,SOUTHWESTERN,9,39.30432672,-76.66705295,1
2628,2332D026 090613,2332D,26,1417 N LONGWOOD ST,9/6/2013,ROSEMONT,SOUTHWESTERN,9,39.30394911,-76.66691329,1
2629,2332D030 040313,2332D,30,1409 N LONGWOOD ST,4/3/2013,ROSEMONT,SOUTHWESTERN,9,39.30375936,-76.66689901,1
2630,2320A049 112015,2320A,49,1614 N BENTALOU ST,11/20/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30675673,-76.65423529,1
2631,2320 015 081111,2320,15,1629 MORELAND AVE,8/11/2011,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30718279,-76.65554826,1
2632,2320 029 060415,2320,29,1638 RUXTON AVE,6/4/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30709161,-76.65520125,1
2633,2320 039 081712,2320,39,1612 RUXTON AVE,8/17/2012,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30669095,-76.65517843,1
2634,2320A029 120512,2320A,29,1654 N BENTALOU ST,12/5/2012,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30752577,-76.65427563,1
2635,2320A044 042011,2320A,44,1624 N BENTALOU ST,4/20/2011,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30694832,-76.65424715,1
2636,2320A047 081809,2320A,47,1618 N BENTALOU ST,8/18/2009,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30683357,-76.65424537,1
2637,2325 024 122915,2325,24,1520 N PULASKI ST,12/29/2015,EASTERWOOD,WESTERN,7,39.30589189,-76.6513496,1
2638,2325 034 122115,2325,34,2142 PRESSTMAN ST,12/21/2015,EASTERWOOD,WESTERN,7,39.30527222,-76.65228703,1
2639,2325 036 011415,2325,36,2138 PRESSTMAN ST,1/14/2015,EASTERWOOD,WESTERN,7,39.30528016,-76.6521386,1
2640,2377C074 080409,2377C,74,2727 HARLEM AVE,8/4/2009,MOSHER,WESTERN,9,39.29535532,-76.66240485,1
2641,2377C078 030607,2377C,78,2735 HARLEM AVE,3/6/2007,MOSHER,WESTERN,9,39.29534781,-76.66260121,1
2642,2377C082 021111,2377C,82,2743 HARLEM AVE,2/11/2011,MOSHER,WESTERN,9,39.29534017,-76.66280137,1
2643,2377C083 010915,2377C,83,2745 HARLEM AVE,1/9/2015,MOSHER,WESTERN,9,39.29533838,-76.66284959,1
2644,2377D001 111307,2377D,1,2628 EDMONDSON AVE,11/13/2007,MOSHER,WESTERN,9,39.29483066,-76.66026735,1
2645,2377D035 103105,2377D,35,600 CLAYMONT AVE,10/31/2005,MOSHER,WESTERN,9,39.29497431,-76.66087217,1
2646,2377D036 070612,2377D,36,601 CLAYMONT AVE,7/6/2012,MOSHER,WESTERN,9,39.29498871,-76.66044984,1
2647,2377D039 120911,2377D,39,607 CLAYMONT AVE,12/9/2011,MOSHER,WESTERN,9,39.2951023,-76.66045461,1
2648,2377D040 031912,2377D,40,609 CLAYMONT AVE,3/19/2012,MOSHER,WESTERN,9,39.29513957,-76.660457,1
2649,2377D041 021913,2377D,41,611 CLAYMONT AVE,2/19/2013,MOSHER,WESTERN,9,39.29517659,-76.66045942,1
2650,2377D042 112206,2377D,42,613 CLAYMONT AVE,11/22/2006,MOSHER,WESTERN,9,39.29521284,-76.66046187,1
2651,2377D043 122206,2377D,43,615 CLAYMONT AVE,12/22/2006,MOSHER,WESTERN,9,39.29524922,-76.66046431,1
2652,2377D044 010606,2377D,44,617 CLAYMONT AVE,1/6/2006,MOSHER,WESTERN,9,39.2952852,-76.66046673,1
2653,2377D054 041310,2377D,54,2647 HARLEM AVE,4/13/2010,MOSHER,WESTERN,9,39.29541092,-76.66094316,1
2654,2377D064 121307,2377D,64,2656 HARLEM AVE,12/13/2007,MOSHER,WESTERN,9,39.29577539,-76.66121137,1
2655,2347 008 092805,2347,8,611 N BENTALOU ST,9/28/2005,MIDTOWN-EDMONDSON,WESTERN,9,39.29552923,-76.65299045,1
2656,2347 024 102715,2347,24,643 N BENTALOU ST,10/27/2015,MIDTOWN-EDMONDSON,WESTERN,9,39.29630947,-76.65303707,1
2657,2347 029 070115,2347,29,653 N BENTALOU ST,7/1/2015,MIDTOWN-EDMONDSON,WESTERN,9,39.29656102,-76.65305453,1
2658,2348 011 103107,2348,11,2320 EDMONDSON AVE,10/31/2007,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29507483,-76.65397313,1
2659,2348 018 031610,2348,18,2334 EDMONDSON AVE,3/16/2010,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29506087,-76.65436804,1
2660,2348 023 083111,2348,23,2344 EDMONDSON AVE,8/31/2011,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29505046,-76.65465335,1
2661,2348 025 022015,2348,25,2327 ARUNAH AVE,2/20/2015,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.2953437,-76.65456516,1
2662,2348 027 120211,2348,27,2323 ARUNAH AVE,12/2/2011,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29534975,-76.65439193,1
2663,2349 004 111513,2349,4,2306 ARUNAH AVE,11/15/2013,EVERGREEN LAWN,WESTERN,9,39.29581069,-76.65372246,1
2664,2349 007 092515,2349,7,2312 ARUNAH AVE,9/25/2015,EVERGREEN LAWN,WESTERN,9,39.29580126,-76.65398524,1
2665,2349 031 100515,2349,31,2300 HARLEM AVE,10/5/2015,EVERGREEN LAWN,WESTERN,9,39.29653283,-76.65349513,1
2666,2362 012 062912,2362,12,2536 EDMONDSON AVE,6/29/2012,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29494662,-76.65749859,1
2667,2362 013 072210,2362,13,2538 EDMONDSON AVE,7/22/2010,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29494453,-76.65755512,1
2668,2362 021 070313,2362,21,2525 ARUNAH AVE,7/3/2013,ROSEMONT HOMEOWNERS/TENANTS,WESTERN,9,39.29524751,-76.65718303,1
2669,2362 055 103107,2362,55,2505 HARLEM AVE,10/31/2007,EVERGREEN LAWN,WESTERN,9,39.29598526,-76.65671596,1
2670,2364 001 092115,2364,1,2501 W LAFAYETTE AVE,9/21/2015,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.29814326,-76.65665251,1
2671,2364A014 032808,2364A,14,2527 CALVERTON HEIGHTS AVE,3/28/2008,EVERGREEN LAWN,WESTERN,9,39.29739444,-76.6573183,1
2672,2364A034 060812,2364A,34,2518 W LANVALE ST,6/8/2012,EVERGREEN LAWN,WESTERN,9,39.29711329,-76.6570897,1
2673,2365 022 110915,2365,22,2542 W LAFAYETTE AVE,11/9/2015,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.2986396,-76.65780502,1
2674,2365 028 041714,2365,28,906 N WARWICK AVE,4/17/2014,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.29907379,-76.65681836,1
2675,2365 036 081015,2365,36,2515 MOSHER ST,8/10/2015,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.29925803,-76.65720004,1
2676,2366 028 020813,2366,28,2542 MOSHER ST,2/8/2013,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.29975565,-76.65787085,1
2677,2366 036 032609,2366,36,2513 RIGGS AVE,3/26/2009,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.30024744,-76.65754064,1
2678,2367 011 122013,2367,11,2520 RIGGS AVE,12/20/2013,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.30085707,-76.65744645,1
2679,2367 012 052413,2367,12,2522 RIGGS AVE,5/24/2013,BRIDGEVIEW/GREENLAWN,WESTERN,9,39.30085335,-76.65752168,1
2680,2377C027 123114,2377C,27,605 N DUKELAND ST,12/31/2014,MOSHER,WESTERN,9,39.29498117,-76.66276917,1
2681,2377C028 121014,2377C,28,607 N DUKELAND ST,12/10/2014,MOSHER,WESTERN,9,39.29501825,-76.6627711,1
2682,2377C030 083106,2377C,30,611 N DUKELAND ST,8/31/2006,MOSHER,WESTERN,9,39.29509166,-76.6627749,1
2683,2443B013 011416,2443B,13,2924 ELLICOTT DRIVEWAY ,1/14/2016,WINCHESTER,SOUTHWESTERN,9,39.30224203,-76.66654705,1
2684,2443B017 020615,2443B,17,2932 ELLICOTT DRIVEWAY ,2/6/2015,WINCHESTER,SOUTHWESTERN,9,39.30222806,-76.66677608,1
2685,2444 015 032309,2444,15,2900 WINCHESTER ST,3/23/2009,WINCHESTER,SOUTHWESTERN,9,39.3015561,-76.66607856,1
2686,2444 016 042708,2444,16,2902 WINCHESTER ST,4/27/2008,WINCHESTER,SOUTHWESTERN,9,39.30155433,-76.66613348,1
2687,2444 018 062813,2444,18,2906 WINCHESTER ST,6/28/2013,WINCHESTER,SOUTHWESTERN,9,39.30155104,-76.6662385,1
2688,2444 027 012116,2444,27,2924 WINCHESTER ST,1/21/2016,WINCHESTER,SOUTHWESTERN,9,39.30153648,-76.66670197,1
2689,2444 041 011516,2444,41,1207 N LONGWOOD ST,1/15/2016,WINCHESTER,SOUTHWESTERN,9,39.30188346,-76.66710729,1
2690,2444 043 100413,2444,43,2929 ELLICOTT DRIVEWAY ,10/4/2013,WINCHESTER,SOUTHWESTERN,9,39.30188281,-76.66688684,1
2691,2444 046 070115,2444,46,2923 ELLICOTT DRIVEWAY ,7/1/2015,WINCHESTER,SOUTHWESTERN,9,39.30189086,-76.66667491,1
2692,2444 049 070115,2444,49,2917 ELLICOTT DRIVEWAY ,7/1/2015,WINCHESTER,SOUTHWESTERN,9,39.30186124,-76.66651451,1
2693,2445 001 102910,2445,1,1136 POPLAR GROVE ST,10/29/2010,FRANKLINTOWN ROAD,SOUTHWESTERN,9,39.30122159,-76.66578028,1
2694,2445 008 032707,2445,8,1122 POPLAR GROVE ST,3/27/2007,FRANKLINTOWN ROAD,SOUTHWESTERN,9,39.30094893,-76.66575623,1
2695,2377D068 052715,2377D,68,2648 HARLEM AVE,5/27/2015,MOSHER,WESTERN,9,39.29578112,-76.66101456,1
2696,2377D075 030612,2377D,75,2634 HARLEM AVE,3/6/2012,MOSHER,WESTERN,9,39.29579323,-76.66066759,1
2697,2377F024 013013,2377F,24,2554 ARUNAH AVE,1/30/2013,EVERGREEN LAWN,WESTERN,9,39.29561148,-76.65873442,1
2698,2378 001 091808,2378,1,801 N DUKELAND ST,9/18/2008,MOSHER,WESTERN,9,39.2973477,-76.66255872,1
2699,2378 002 071006,2378,2,803 N DUKELAND ST,7/10/2006,MOSHER,WESTERN,9,39.29738473,-76.66256092,1
2700,2378 003 080208,2378,3,805 N DUKELAND ST,8/2/2008,MOSHER,WESTERN,9,39.29742066,-76.66258083,1
2701,2378 003D 061312,2378,003D,813 N DUKELAND ST,6/13/2012,MOSHER,WESTERN,9,39.29757206,-76.6625913,1
2702,2378 003E 110707,2378,003E,815 N DUKELAND ST,11/7/2007,MOSHER,WESTERN,9,39.29761056,-76.66259092,1
2703,2378 003F 041508,2378,003F,817 N DUKELAND ST,4/15/2008,MOSHER,WESTERN,9,39.29764644,-76.66259532,1
2704,2378 014 050809,2378,14,2733 W LAFAYETTE AVE,5/8/2009,MOSHER,WESTERN,9,39.29797494,-76.6623299,1
2705,2380 013 032205,2380,13,2824 RAYNER AVE,3/22/2005,MOSHER,WESTERN,9,39.29654405,-76.6635638,1
2706,2380 014 042910,2380,14,2826 RAYNER AVE,4/29/2010,MOSHER,WESTERN,9,39.29654246,-76.66361397,1
2707,2382 037 060409,2382,37,2710 PROSPECT ST,6/4/2009,MOSHER,WESTERN,9,39.29881211,-76.66234273,1
2708,2382 045 031210,2382,45,2726 PROSPECT ST,3/12/2010,MOSHER,WESTERN,9,39.29879812,-76.66271029,1
2709,2382 046 031210,2382,46,2728 PROSPECT ST,3/12/2010,MOSHER,WESTERN,9,39.29879635,-76.66275651,1
2710,2382 047 031210,2382,47,2730 PROSPECT ST,3/12/2010,MOSHER,WESTERN,9,39.29879459,-76.66280292,1
2711,2382 048 031210,2382,48,2732 PROSPECT ST,3/12/2010,MOSHER,WESTERN,9,39.29879282,-76.66284924,1
2712,2382 049 091605,2382,49,2734 PROSPECT ST,9/16/2005,MOSHER,WESTERN,9,39.29879133,-76.66289521,1
2713,2382 050 122315,2382,50,915 N DUKELAND ST,12/23/2015,MOSHER,WESTERN,9,39.29873904,-76.6631086,1
2714,2382 051 011014,2382,51,917 N DUKELAND ST,1/10/2014,MOSHER,WESTERN,9,39.29878608,-76.66311042,1
2715,2384 005 021411,2384,5,2809 MOSHER ST,2/14/2011,MOSHER,WESTERN,9,39.29893663,-76.66389897,1
2716,2384 006 041706,2384,6,2811 MOSHER ST,4/17/2006,MOSHER,WESTERN,9,39.29893374,-76.66398382,1
2717,2386 023 011113,2386,23,2847 PROSPECT ST,1/11/2013,MOSHER,WESTERN,9,39.29849204,-76.66420648,1
2718,2386 024 060809,2386,24,2845 PROSPECT ST,6/8/2009,MOSHER,WESTERN,9,39.29849356,-76.66416315,1
2719,2386 025 092706,2386,25,2843 PROSPECT ST,9/27/2006,MOSHER,WESTERN,9,39.29849579,-76.66412103,1
2720,2386 026 010606,2386,26,900 N DUKELAND ST,1/6/2006,MOSHER,WESTERN,9,39.29841632,-76.66310948,1
2721,2386 029 101113,2386,29,906 N DUKELAND ST,10/11/2013,MOSHER,WESTERN,9,39.29851545,-76.66311442,1
2722,2386 032 010606,2386,32,912 N DUKELAND ST,1/6/2006,MOSHER,WESTERN,9,39.2986172,-76.66311974,1
2723,2387 004 041714,2387,4,2734 W LAFAYETTE AVE,4/17/2014,MOSHER,WESTERN,9,39.29831303,-76.66219926,1
2724,2387 005 060506,2387,5,2736 W LAFAYETTE AVE,6/5/2006,MOSHER,WESTERN,9,39.29831159,-76.66224027,1
2725,2387 006 012306,2387,6,2738 W LAFAYETTE AVE,1/23/2006,MOSHER,WESTERN,9,39.2983102,-76.66228071,1
2726,2387 007 092706,2387,7,2740 W LAFAYETTE AVE,9/27/2006,MOSHER,WESTERN,9,39.29830871,-76.66232334,1
2727,2387 011 051012,2387,11,2748 W LAFAYETTE AVE,5/10/2012,MOSHER,WESTERN,9,39.29830303,-76.66248552,1
2728,2387 012 082608,2387,12,2750 W LAFAYETTE AVE,8/26/2008,MOSHER,WESTERN,9,39.29830155,-76.66252877,1
2729,2387 013 082110,2387,13,2752 W LAFAYETTE AVE,8/21/2010,MOSHER,WESTERN,9,39.29830012,-76.66257022,1
2730,2387 014 072006,2387,14,2754 W LAFAYETTE AVE,7/20/2006,MOSHER,WESTERN,9,39.29829874,-76.66260938,1
2731,2387 015 072006,2387,15,2756 W LAFAYETTE AVE,7/20/2006,MOSHER,WESTERN,9,39.29829731,-76.66265003,1
2732,2391 040 021414,2391,40,1221 N DUKELAND ST,2/14/2014,WINCHESTER,SOUTHWESTERN,9,39.30238746,-76.66334861,1
2733,2391 032 062708,2391,32,1205 N DUKELAND ST,6/27/2008,WINCHESTER,SOUTHWESTERN,9,39.30195236,-76.66332554,1
2734,2391 047 012315,2391,47,2713 ELLICOTT DR,1/23/2015,WINCHESTER,SOUTHWESTERN,9,39.30235039,-76.66240095,1
2735,2393 024 070209,2393,24,2744 RIGGS AVE,7/2/2009,WINCHESTER,SOUTHWESTERN,9,39.30059193,-76.66303687,1
2736,2393 025 030813,2393,25,2746 RIGGS AVE,3/8/2013,WINCHESTER,SOUTHWESTERN,9,39.30059028,-76.6630881,1
2737,2393 031 071006,2393,31,1101 N DUKELAND ST,7/10/2006,WINCHESTER,SOUTHWESTERN,9,39.30078482,-76.6632142,1
2738,2393 036 101510,2393,36,1111 N DUKELAND ST,10/15/2010,WINCHESTER,SOUTHWESTERN,9,39.3009796,-76.66322436,1
2739,2393 041 061115,2393,41,2749 WINCHESTER ST,6/11/2015,WINCHESTER,SOUTHWESTERN,9,39.30118837,-76.66317739,1
2740,2393 054 100114,2393,54,2723 WINCHESTER ST,10/1/2014,WINCHESTER,SOUTHWESTERN,9,39.30121339,-76.66245541,1
2741,2393 061 051614,2393,61,2709 WINCHESTER ST,5/16/2014,WINCHESTER,SOUTHWESTERN,9,39.30122602,-76.66210839,1
2742,2393 063 082712,2393,63,2705 WINCHESTER ST,8/27/2012,WINCHESTER,SOUTHWESTERN,9,39.3012297,-76.66201064,1
2743,2394 039 051209,2394,39,2811 RIGGS AVE,5/12/2009,MOSHER,WESTERN,9,39.30007847,-76.66385861,1
2744,2394 041 062813,2394,41,2807 RIGGS AVE,6/28/2013,MOSHER,WESTERN,9,39.30008215,-76.66375958,1
2745,2394 046 071306,2394,46,1004 N DUKELAND ST,7/13/2006,MOSHER,WESTERN,9,39.29983206,-76.66375605,1
2746,2530A120 112015,2530A,120,387 MARYDELL ROAD,11/20/2015,IRVINGTON,SOUTHWESTERN,8,39.27919059,-76.6894879,1
2747,2523A006 010715,2523A,6,3708 FLOWERTON ROAD,1/7/2015,EDGEWOOD,SOUTHWESTERN,8,39.29890629,-76.67913203,1
2748,2523B008 110714,2523B,8,915 ALLENDALE ST,11/7/2014,EDGEWOOD,SOUTHWESTERN,8,39.29846881,-76.67838772,1
2749,2528C005 031815,2528C,5,4270 ROKEBY ROAD,3/18/2015,ROGNEL HEIGHTS,SOUTHWESTERN,8,39.29891861,-76.68948368,1
2750,2528D012 121815,2528D,12,1109 LYNDHURST ST,12/18/2015,EDMONDSON VILLAGE,SOUTHWESTERN,8,39.29972875,-76.68124751,1
2751,2402 027 101013,2402,27,1822 ASHBURTON ST,10/10/2013,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30868929,-76.66251407,1
2752,2402 031 051013,2402,31,1814 ASHBURTON ST,5/10/2013,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30852353,-76.66250155,1
2753,2402 034 030215,2402,34,1808 ASHBURTON ST,3/2/2015,COPPIN HEIGHTS/ASH-CO-EAST,WESTERN,7,39.30840047,-76.66249578,1
